Graph Root,Average Size,Standard Deviation,Name,Percentage
1205,4.0,3.3978602892783196,Scaffold-1,0.45
1207,3.0454545454545454,2.802673429955469,Scaffold-1,0.45
1208,1.3880597014925373,0.6018965953826645,Scaffold-1,0.45
1210,1.0,0.0,Scaffold-1,0.45
1211,1.0,0.0,Scaffold-1,0.45
1212,1.4655172413793103,1.287122688591493,Scaffold-1,0.45
1214,1.1454545454545455,0.5241635954045978,Scaffold-1,0.45
1218,1.4,0.6460582824697987,Scaffold-1,0.45
1226,1.293103448275862,0.5622205563860045,Scaffold-1,0.45
1227,2.8405797101449277,5.265378564139516,Scaffold-1,0.45
1230,1.3142857142857143,0.46758265619318135,Scaffold-1,0.45
1231,1.5507246376811594,0.7771787568631506,Scaffold-1,0.45
1232,1.183673469387755,0.5654448612875198,Scaffold-1,0.45
1237,3.0307692307692307,5.126430382004466,Scaffold-1,0.45
1238,1.2941176470588236,0.5200121562704163,Scaffold-1,0.45
1239,2.526315789473684,2.0102078679864475,Scaffold-1,0.45
1242,1.3783783783783783,0.7583370458279585,Scaffold-1,0.45
1246,1.3275862068965518,0.4734320764739993,Scaffold-1,0.45
1247,1.0754716981132075,0.4318589782188333,Scaffold-1,0.45
1249,1.5593220338983051,0.8360660434372965,Scaffold-1,0.45
1251,1.0,0.0,Scaffold-1,0.45
1254,1.4782608695652173,1.1626601636447698,Scaffold-1,0.45
1255,1.1666666666666667,0.3834824944236852,Scaffold-1,0.45
1260,1.364864864864865,0.6318991666641153,Scaffold-1,0.45
1261,1.1290322580645162,0.3407771005482389,Scaffold-1,0.45
1263,1.2461538461538462,0.46873397408502243,Scaffold-1,0.45
1265,1.1224489795918366,0.5997448437052382,Scaffold-1,0.45
1267,1.625,1.2947131154360225,Scaffold-1,0.45
1268,1.2575757575757576,0.4406500813258681,Scaffold-1,0.45
1269,1.3026315789473684,0.4624496179291394,Scaffold-1,0.45
1272,1.457142857142857,0.918530064282926,Scaffold-1,0.45
1278,1.380281690140845,0.6179735820312476,Scaffold-1,0.45
1280,1.0,0.0,Scaffold-1,0.45
1282,1.5238095238095237,0.9479543826159239,Scaffold-1,0.45
1283,1.0,0.0,Scaffold-1,0.45
1284,1.0,0.0,Scaffold-1,0.45
1285,1.1481481481481481,0.7868592309531156,Scaffold-1,0.45
1287,1.3968253968253967,0.6101211550673581,Scaffold-1,0.45
1288,1.375,1.647508942095828,Scaffold-1,0.45
1292,1.2666666666666666,0.4577377082170635,Scaffold-1,0.45
1293,1.391304347826087,0.5743894790621508,Scaffold-1,0.45
1296,1.3432835820895523,0.4783886718903729,Scaffold-1,0.45
1299,1.1228070175438596,0.42553224817349505,Scaffold-1,0.45
1300,1.2328767123287672,0.42558939344309715,Scaffold-1,0.45
1303,2.6825396825396823,2.850157872398202,Scaffold-1,0.45
1304,1.0185185185185186,0.1360827634879543,Scaffold-1,0.45
1305,2.0655737704918034,2.9825540087818267,Scaffold-1,0.45
1306,1.0784313725490196,0.2715243823233531,Scaffold-1,0.45
1310,1.2533333333333334,0.5475580515523627,Scaffold-1,0.45
1312,1.0,0.0,Scaffold-1,0.45
1313,1.0943396226415094,0.44996371406678765,Scaffold-1,0.45
1314,2.8043478260869565,4.7685057767601755,Scaffold-1,0.45
1317,1.9466666666666668,3.544669897844465,Scaffold-1,0.45
1318,1.0740740740740742,0.2643505285727147,Scaffold-1,0.45
1319,4.279411764705882,2.956629728306757,Scaffold-1,0.45
1323,4.591549295774648,6.825534965509471,Scaffold-1,0.45
1324,1.4324324324324325,1.0214290430042767,Scaffold-1,0.45
1325,1.3103448275862069,0.5028653529707439,Scaffold-1,0.45
1326,7.619047619047619,6.515183730918035,Scaffold-1,0.45
1328,3.169811320754717,1.97810951956858,Scaffold-1,0.45
1332,1.1875,0.5922891621605981,Scaffold-1,0.45
1334,12.96923076923077,6.376149971694397,Scaffold-1,0.45
1335,1.7105263157894737,1.136801932802675,Scaffold-1,0.45
1337,3.5555555555555554,3.1208464460275103,Scaffold-1,0.45
1340,1.4210526315789473,1.0341899594274018,Scaffold-1,0.45
1343,1.5774647887323943,1.1791276658249872,Scaffold-1,0.45
1344,1.5405405405405406,1.069646738014072,Scaffold-1,0.45
1346,1.3114754098360655,0.4669398107735578,Scaffold-1,0.45
1349,7.793103448275862,6.482830677725519,Scaffold-1,0.45
1351,1.2816901408450705,0.5899902805869963,Scaffold-1,0.45
1352,1.0,0.0,Scaffold-1,0.45
1354,1.5333333333333334,0.7432233529572065,Scaffold-1,0.45
1355,1.2816901408450705,0.6137262905877108,Scaffold-1,0.45
1357,1.875,1.541103500742244,Scaffold-1,0.45
1362,1.0,0.0,Scaffold-1,0.45
1363,1.4705882352941178,0.7998161553463028,Scaffold-1,0.45
1364,1.4067796610169492,0.64643969417099,Scaffold-1,0.45
1365,1.265625,0.4451569190068627,Scaffold-1,0.45
1367,1.0,0.0,Scaffold-1,0.45
1368,1.2777777777777777,0.4510464272103455,Scaffold-1,0.45
1369,1.4027777777777777,0.4938986102892945,Scaffold-1,0.45
1370,1.2537313432835822,0.47172422548752424,Scaffold-1,0.45
1371,2.0952380952380953,1.338086764928265,Scaffold-1,0.45
1373,1.2608695652173914,0.44232586846469135,Scaffold-1,0.45
1374,4.32,7.057983786828583,Scaffold-1,0.45
1377,6.9714285714285715,6.559616713541382,Scaffold-1,0.45
1380,1.1971830985915493,0.4007036065244361,Scaffold-1,0.45
1383,1.2666666666666666,0.44519456218399417,Scaffold-1,0.45
1384,1.3333333333333333,0.6866911354074366,Scaffold-1,0.45
1385,1.5675675675675675,0.9586025865388216,Scaffold-1,0.45
1387,1.0,0.0,Scaffold-1,0.45
1389,1.1666666666666667,0.7809795631219708,Scaffold-1,0.45
1390,1.1785714285714286,0.386459117308221,Scaffold-1,0.45
1391,12.685714285714285,6.9752000795008255,Scaffold-1,0.45
1394,3.466666666666667,4.790315901564489,Scaffold-1,0.45
1395,1.3650793650793651,0.629940788348712,Scaffold-1,0.45
1396,1.3432835820895523,0.7082252425043233,Scaffold-1,0.45
1398,1.1071428571428572,0.5617690055391232,Scaffold-1,0.45
1404,1.0,0.0,Scaffold-1,0.45
1407,1.2428571428571429,0.4642498791712918,Scaffold-1,0.45
1408,1.2741935483870968,0.5175400464020398,Scaffold-1,0.45
1409,1.353846153846154,0.5976717648187326,Scaffold-1,0.45
1410,1.0,0.0,Scaffold-1,0.45
1412,1.3333333333333333,0.47471266327754136,Scaffold-1,0.45
1417,1.0847457627118644,0.4656525118961393,Scaffold-1,0.45
1418,1.2549019607843137,0.7167464615860188,Scaffold-1,0.45
1419,1.144927536231884,0.39390064135517355,Scaffold-1,0.45
1420,1.378787878787879,0.9570009487199141,Scaffold-1,0.45
1422,1.0,0.0,Scaffold-1,0.45
1426,1.7,1.0593499054713802,Scaffold-1,0.45
1427,1.0,0.0,Scaffold-1,0.45
1428,1.5285714285714285,0.6961889750828544,Scaffold-1,0.45
1430,1.0,0.0,Scaffold-1,0.45
1431,1.2321428571428572,0.7132785106578172,Scaffold-1,0.45
1435,1.7647058823529411,1.0914103126634982,Scaffold-1,0.45
1436,1.4027777777777777,0.7250006745450427,Scaffold-1,0.45
1440,3.0,2.6457513110645907,Scaffold-1,0.45
1443,1.4714285714285715,0.6532289602690327,Scaffold-1,0.45
1451,1.3623188405797102,0.5933705937705179,Scaffold-1,0.45
1453,1.4137931034482758,1.0861873483267168,Scaffold-1,0.45
1457,1.1956521739130435,1.0460415376794199,Scaffold-1,0.45
1460,1.3442622950819672,0.5442194992721027,Scaffold-1,0.45
1461,1.32,0.5732788576675828,Scaffold-1,0.45
1462,1.5526315789473684,1.0249518602302614,Scaffold-1,0.45
1472,1.2727272727272727,0.44877455520405946,Scaffold-1,0.45
1473,1.1451612903225807,0.35513904889601594,Scaffold-1,0.45
1475,1.4492753623188406,0.6538625481582945,Scaffold-1,0.45
1477,1.0,0.0,Scaffold-1,0.45
1478,1.3492063492063493,0.6515175871844523,Scaffold-1,0.45
1480,1.2903225806451613,0.5884186937375333,Scaffold-1,0.45
1481,13.164383561643836,6.361808134463505,Scaffold-1,0.45
1482,1.3529411764705883,0.6063390625908325,Scaffold-1,0.45
1484,1.0869565217391304,0.4170288281141496,Scaffold-1,0.45
1485,1.1372549019607843,0.5298908507659764,Scaffold-1,0.45
1486,1.1372549019607843,0.4906977824746004,Scaffold-1,0.45
1487,1.3043478260869565,0.5231226328525248,Scaffold-1,0.45
1489,1.0754716981132075,0.3310273404798128,Scaffold-1,0.45
1496,1.3432835820895523,0.6167421445857144,Scaffold-1,0.45
1497,1.2794117647058822,0.5421237462770251,Scaffold-1,0.45
1498,1.3015873015873016,0.46263343794052075,Scaffold-1,0.45
1499,1.4411764705882353,0.9204533753289851,Scaffold-1,0.45
1502,1.2096774193548387,0.41040151368212,Scaffold-1,0.45
1504,1.1063829787234043,0.3116605283339055,Scaffold-1,0.45
1509,7.5,6.836843148882695,Scaffold-1,0.45
1512,1.0,0.0,Scaffold-1,0.45
1513,1.3375,0.6353260898989818,Scaffold-1,0.45
1514,1.0961538461538463,0.5691278289375696,Scaffold-1,0.45
1515,1.0392156862745099,0.19603921176392136,Scaffold-1,0.45
1523,1.2297297297297298,0.4235304099414013,Scaffold-1,0.45
1527,1.0,0.0,Scaffold-1,0.45
1529,1.0980392156862746,0.3608269369536767,Scaffold-1,0.45
1530,1.0,0.0,Scaffold-1,0.45
1545,1.2575757575757576,0.505678707986559,Scaffold-1,0.45
1549,1.3103448275862069,0.5366202405021977,Scaffold-1,0.45
1550,1.2,0.43738352486814924,Scaffold-1,0.45
1551,1.2615384615384615,0.47686879343677563,Scaffold-1,0.45
1552,1.2753623188405796,0.4499692136859278,Scaffold-1,0.45
1554,1.4428571428571428,0.7149686176494761,Scaffold-1,0.45
1555,1.0416666666666667,0.20194093652345885,Scaffold-1,0.45
1559,1.2222222222222223,0.6344412685745153,Scaffold-1,0.45
1562,1.2777777777777777,0.5366096549194197,Scaffold-1,0.45
1564,1.2285714285714286,0.4229444261101449,Scaffold-1,0.45
1566,2.727272727272727,4.451761653343744,Scaffold-1,0.45
1568,1.2253521126760563,0.4534686348766599,Scaffold-1,0.45
1570,1.0,0.0,Scaffold-1,0.45
1571,1.2727272727272727,0.46709936649691375,Scaffold-1,0.45
1578,1.0,0.0,Scaffold-1,0.45
1579,1.0,0.0,Scaffold-1,0.45
1581,1.4666666666666666,0.7228571937267572,Scaffold-1,0.45
1583,1.1904761904761905,0.4346723963698393,Scaffold-1,0.45
1584,1.3943661971830985,0.7460155731702084,Scaffold-1,0.45
1585,1.121212121212121,0.3727301154022022,Scaffold-1,0.45
1586,1.4864864864864864,0.7260937567907466,Scaffold-1,0.45
1587,1.0,0.0,Scaffold-1,0.45
1591,1.3846153846153846,0.7524319545007682,Scaffold-1,0.45
1593,1.0,0.0,Scaffold-1,0.45
1596,1.3676470588235294,0.48574951362942237,Scaffold-1,0.45
1597,1.0491803278688525,0.21803894974650143,Scaffold-1,0.45
1598,1.0,0.0,Scaffold-1,0.45
1599,1.0,0.0,Scaffold-1,0.45
1611,1.2692307692307692,0.4897131859822511,Scaffold-1,0.45
1614,1.2647058823529411,0.44445663820946985,Scaffold-1,0.45
1620,2.142857142857143,2.7255405754769875,Scaffold-1,0.45
1621,1.625,0.5175491695067657,Scaffold-1,0.45
1624,1.0,0.0,Scaffold-1,0.45
1625,1.5757575757575757,1.436799895390426,Scaffold-1,0.45
1627,1.6111111111111112,0.9936305084394234,Scaffold-1,0.45
1629,1.0,0.0,Scaffold-1,0.45
1630,1.4736842105263157,0.8559390042213103,Scaffold-1,0.45
1631,1.4109589041095891,0.7038705775597798,Scaffold-1,0.45
1633,1.3571428571428572,0.5906448032818812,Scaffold-1,0.45
1635,1.0,0.0,Scaffold-1,0.45
1637,1.1973684210526316,0.4006573545930159,Scaffold-1,0.45
1638,1.2638888888888888,0.44383271672803104,Scaffold-1,0.45
1639,1.0,0.0,Scaffold-1,0.45
1640,1.0,0.0,Scaffold-1,0.45
1641,1.0,0.0,Scaffold-1,0.45
1643,1.3484848484848484,0.6443225241690027,Scaffold-1,0.45
1646,1.2622950819672132,0.5132133846092447,Scaffold-1,0.45
1647,1.2321428571428572,0.5042031130613726,Scaffold-1,0.45
1653,1.0,0.0,Scaffold-1,0.45
1655,1.0,0.0,Scaffold-1,0.45
4,1.0,0.0,Scaffold-1,0.45
11,2.161290322580645,1.7530311690240685,Scaffold-1,0.45
16,1.0,0.0,Scaffold-1,0.45
25,1.0,0.0,Scaffold-1,0.45
36,2.0555555555555554,1.566514683610803,Scaffold-1,0.45
41,1.3513513513513513,0.4806511688262489,Scaffold-1,0.45
43,6.235294117647059,4.42984530336723,Scaffold-1,0.45
46,4.565217391304348,3.395532987437275,Scaffold-1,0.45
48,1.0,0.0,Scaffold-1,0.45
52,2.6,2.3190036174568114,Scaffold-1,0.45
64,1.28125,0.4531634835874829,Scaffold-1,0.45
65,1.0,0.0,Scaffold-1,0.45
67,1.2769230769230768,0.4509605133660647,Scaffold-1,0.45
68,1.0,0.0,Scaffold-1,0.45
76,15.171717171717171,8.532100734262347,Scaffold-1,0.45
79,7.538461538461538,6.991898145433281,Scaffold-1,0.45
83,1.3076923076923077,0.46513025470953173,Scaffold-1,0.45
86,1.2857142857142858,0.4550157551932901,Scaffold-1,0.45
91,1.0,0.0,Scaffold-1,0.45
92,8.707317073170731,6.914636297156287,Scaffold-1,0.45
93,1.25,0.4360514248003583,Scaffold-1,0.45
96,1.378787878787879,0.48880235159800417,Scaffold-1,0.45
97,1.0,0.0,Scaffold-1,0.45
99,1.3387096774193548,0.47713449274508274,Scaffold-1,0.45
108,2.6,2.0621909656836754,Scaffold-1,0.45
111,3.5,3.1896571984271698,Scaffold-1,0.45
112,1.273972602739726,0.4490815928277876,Scaffold-1,0.45
141,7.9,7.059454471550719,Scaffold-1,0.45
142,1.3768115942028984,0.48813719369005015,Scaffold-1,0.45
146,1.0,0.0,Scaffold-1,0.45
148,1.4090909090909092,0.4954336943068623,Scaffold-1,0.45
159,1.0,0.0,Scaffold-1,0.45
169,1.0,0.0,Scaffold-1,0.45
189,1.0,0.0,Scaffold-1,0.45
190,6.758620689655173,4.6199808035888354,Scaffold-1,0.45
197,1.1884057971014492,0.3939006413551736,Scaffold-1,0.45
202,1.0,0.0,Scaffold-1,0.45
205,1.0,0.0,Scaffold-1,0.45
216,9.027027027027026,7.808423110428346,Scaffold-1,0.45
217,1.2328767123287672,0.42558939344309715,Scaffold-1,0.45
218,1.0,0.0,Scaffold-1,0.45
219,4.421052631578948,4.981251398702541,Scaffold-1,0.45
227,1.2816901408450705,0.45302471050703164,Scaffold-1,0.45
231,1.0,0.0,Scaffold-1,0.45
234,1.0,0.0,Scaffold-1,0.45
238,4.8,5.310367218940701,Scaffold-1,0.45
299,1.1666666666666667,0.5954913341754137,Scaffold-1,0.45
310,1.037037037037037,0.19062587709298623,Scaffold-1,0.45
311,2.263888888888889,4.540872459308431,Scaffold-1,0.45
332,1.2571428571428571,0.47198975319614,Scaffold-1,0.45
335,1.0,0.0,Scaffold-1,0.45
342,1.0576923076923077,0.2354354778987094,Scaffold-1,0.45
348,1.196078431372549,1.131717417788332,Scaffold-1,0.45
349,1.375,0.629940788348712,Scaffold-1,0.45
351,2.2916666666666665,4.303413319352802,Scaffold-1,0.45
352,1.6363636363636365,0.6741998624632421,Scaffold-1,0.45
355,3.0615384615384613,5.719694383981879,Scaffold-1,0.45
356,1.6666666666666667,1.028991510855053,Scaffold-1,0.45
359,1.2878787878787878,0.5755305649880215,Scaffold-1,0.45
363,2.0,0.9759000729485332,Scaffold-1,0.45
366,1.3194444444444444,0.5522397134356254,Scaffold-1,0.45
371,1.4342105263157894,1.6600042274306772,Scaffold-1,0.45
373,1.7857142857142858,0.9749612559222293,Scaffold-1,0.45
376,2.0833333333333335,1.729862492345632,Scaffold-1,0.45
381,2.111111111111111,1.0540925533894598,Scaffold-1,0.45
386,1.9285714285714286,1.2688144505364485,Scaffold-1,0.45
388,1.1428571428571428,0.6546536707079771,Scaffold-1,0.45
389,2.0,2.3209193580705616,Scaffold-1,0.45
392,1.3243243243243243,0.5262456353408459,Scaffold-1,0.45
398,1.0,0.0,Scaffold-1,0.45
400,1.32,0.5732788576675828,Scaffold-1,0.45
404,1.4305555555555556,0.6884640772055605,Scaffold-1,0.45
405,1.1929824561403508,0.3981473386299918,Scaffold-1,0.45
425,1.0681818181818181,0.2549717059293527,Scaffold-1,0.45
426,3.2580645161290325,5.762898530355993,Scaffold-1,0.45
431,1.161764705882353,0.4092327775220598,Scaffold-1,0.45
432,2.893939393939394,5.078245571905527,Scaffold-1,0.45
433,2.3333333333333335,1.6761634196950517,Scaffold-1,0.45
438,4.9375,7.421279999123926,Scaffold-1,0.45
439,1.9130434782608696,3.72487319339939,Scaffold-1,0.45
445,7.064102564102564,9.479081197720609,Scaffold-1,0.45
450,2.4444444444444446,1.7225911474978353,Scaffold-1,0.45
455,9.25,6.983142968197466,Scaffold-1,0.45
465,1.0,0.0,Scaffold-1,0.45
473,1.9130434782608696,3.0666092140361236,Scaffold-1,0.45
475,2.0,0.0,Scaffold-1,0.45
478,2.7,1.5252264715358452,Scaffold-1,0.45
480,1.0,0.0,Scaffold-1,0.45
481,2.1228070175438596,4.53584995751543,Scaffold-1,0.45
483,1.2857142857142858,0.45538255553918716,Scaffold-1,0.45
486,1.0,0.0,Scaffold-1,0.45
491,1.3623188405797102,0.6410243294628852,Scaffold-1,0.45
495,1.0,0.0,Scaffold-1,0.45
499,4.333333333333333,5.6421036266035856,Scaffold-1,0.45
519,1.1904761904761905,0.511766315719159,Scaffold-1,0.45
522,1.3478260869565217,0.4797697657554009,Scaffold-1,0.45
537,1.3275862068965518,0.5091420728369719,Scaffold-1,0.45
539,1.0625,0.3535533905932738,Scaffold-1,0.45
544,1.1702127659574468,0.6698198633951556,Scaffold-1,0.45
551,1.1666666666666667,0.3834824944236852,Scaffold-1,0.45
576,13.202898550724637,7.25903029933169,Scaffold-1,0.45
577,1.0,0.0,Scaffold-1,0.45
581,14.015151515151516,7.267403354372971,Scaffold-1,0.45
582,1.353846153846154,0.623266827660143,Scaffold-1,0.45
583,1.196969696969697,0.43746461728383407,Scaffold-1,0.45
593,1.2105263157894737,0.5353033790313108,Scaffold-1,0.45
600,1.894736842105263,1.1002392084403618,Scaffold-1,0.45
605,1.6666666666666667,0.9999999999999999,Scaffold-1,0.45
608,1.4647887323943662,1.9333980886030908,Scaffold-1,0.45
610,1.0,0.0,Scaffold-1,0.45
611,1.0384615384615385,0.196116135138184,Scaffold-1,0.45
616,1.6153846153846154,1.0439078454267836,Scaffold-1,0.45
617,1.9841269841269842,2.18862206976447,Scaffold-1,0.45
619,1.3833333333333333,1.70832127596682,Scaffold-1,0.45
623,1.5211267605633803,1.7554743350003932,Scaffold-1,0.45
627,1.037037037037037,0.19245008972987526,Scaffold-1,0.45
630,1.1935483870967742,0.5679618342470649,Scaffold-1,0.45
631,1.2307692307692308,0.4385290096535146,Scaffold-1,0.45
635,2.0757575757575757,3.34806766800749,Scaffold-1,0.45
638,3.772727272727273,4.5032455828236575,Scaffold-1,0.45
640,1.5535714285714286,2.165175977371588,Scaffold-1,0.45
641,1.7462686567164178,1.9721030428399202,Scaffold-1,0.45
649,1.3692307692307693,0.6012806844880862,Scaffold-1,0.45
654,1.0,0.0,Scaffold-1,0.45
659,1.4714285714285715,1.6305189764320978,Scaffold-1,0.45
670,1.1136363636363635,0.44281914471486455,Scaffold-1,0.45
674,1.1176470588235294,0.3321055820775357,Scaffold-1,0.45
679,5.016949152542373,7.896947305050811,Scaffold-1,0.45
680,2.2,2.0478647416272397,Scaffold-1,0.45
681,1.7837837837837838,1.181692174974683,Scaffold-1,0.45
685,1.7692307692307692,2.993582880352314,Scaffold-1,0.45
692,1.6388888888888888,0.792669861043801,Scaffold-1,0.45
697,1.2857142857142858,0.5514956622112163,Scaffold-1,0.45
707,1.0,0.0,Scaffold-1,0.45
720,1.4,0.6161663873899261,Scaffold-1,0.45
721,1.338235294117647,0.47662664501235463,Scaffold-1,0.45
722,1.1538461538461537,0.36360904617671225,Scaffold-1,0.45
724,1.0588235294117647,0.23763541031440183,Scaffold-1,0.45
726,1.6065573770491803,2.223201059468007,Scaffold-1,0.45
735,1.5584415584415585,0.8028486534555774,Scaffold-1,0.45
739,1.0392156862745099,0.19603921176392136,Scaffold-1,0.45
740,1.21875,0.48693241276708477,Scaffold-1,0.45
756,7.902777777777778,5.060645514195229,Scaffold-1,0.45
773,1.3134328358208955,0.46738976090886114,Scaffold-1,0.45
774,1.2258064516129032,0.45877080383291347,Scaffold-1,0.45
777,1.2857142857142858,0.7559289460184545,Scaffold-1,0.45
783,3.130434782608696,3.1595266568984943,Scaffold-1,0.45
784,1.280701754385965,1.600829985227666,Scaffold-1,0.45
792,1.0,0.0,Scaffold-1,0.45
793,1.1666666666666667,0.5046949386828399,Scaffold-1,0.45
795,1.4285714285714286,0.8516306272526402,Scaffold-1,0.45
799,3.310810810810811,6.668111962302323,Scaffold-1,0.45
805,1.4782608695652173,0.7196546486331015,Scaffold-1,0.45
811,1.8235294117647058,1.740118158195527,Scaffold-1,0.45
816,1.7605633802816902,2.900565406617891,Scaffold-1,0.45
822,1.4642857142857142,1.7529265023814666,Scaffold-1,0.45
825,1.2063492063492063,0.4457226882241323,Scaffold-1,0.45
828,1.2794117647058822,0.4839386983287479,Scaffold-1,0.45
833,2.0533333333333332,3.795065549173363,Scaffold-1,0.45
837,1.352112676056338,0.6346785811798368,Scaffold-1,0.45
839,1.0754716981132075,0.43185897821883323,Scaffold-1,0.45
842,1.0476190476190477,0.21821789023599242,Scaffold-1,0.45
843,1.3333333333333333,1.2048289933537482,Scaffold-1,0.45
853,1.6206896551724137,1.7150273508830909,Scaffold-1,0.45
857,3.2222222222222223,3.492054473292827,Scaffold-1,0.45
860,1.4736842105263157,0.6826162262067184,Scaffold-1,0.45
863,1.4189189189189189,0.4967498959126475,Scaffold-1,0.45
879,6.909090909090909,6.176384644169053,Scaffold-1,0.45
881,1.3088235294117647,0.6290801847468165,Scaffold-1,0.45
892,1.2602739726027397,0.5534587523593478,Scaffold-1,0.45
894,1.2985074626865671,0.5508925367661797,Scaffold-1,0.45
895,1.5833333333333333,0.996204919895622,Scaffold-1,0.45
898,7.538461538461538,6.159486281749536,Scaffold-1,0.45
900,1.1886792452830188,0.9816901393786459,Scaffold-1,0.45
910,1.323076923076923,0.4712911887733364,Scaffold-1,0.45
914,1.1428571428571428,0.44839513942303283,Scaffold-1,0.45
915,1.6119402985074627,2.724497306318966,Scaffold-1,0.45
919,1.2105263157894737,0.41130637283031135,Scaffold-1,0.45
923,1.6486486486486487,1.1598902298689069,Scaffold-1,0.45
929,1.0,0.0,Scaffold-1,0.45
932,2.4285714285714284,2.953857600710421,Scaffold-1,0.45
939,1.0681818181818181,0.33394939546509295,Scaffold-1,0.45
941,1.3333333333333333,0.6103679378930738,Scaffold-1,0.45
952,2.851063829787234,2.5193056617997582,Scaffold-1,0.45
955,2.707692307692308,4.732609867065545,Scaffold-1,0.45
959,6.5,4.656883846970966,Scaffold-1,0.45
961,1.2173913043478262,0.671262158456362,Scaffold-1,0.45
974,2.3181818181818183,2.5520554486505604,Scaffold-1,0.45
975,1.2769230769230768,0.5996794015266695,Scaffold-1,0.45
976,3.297872340425532,3.355170530345154,Scaffold-1,0.45
979,1.3448275862068966,0.8567322497625796,Scaffold-1,0.45
982,1.5857142857142856,1.91480015336567,Scaffold-1,0.45
984,1.325,0.7298577311314224,Scaffold-1,0.45
987,1.4444444444444444,1.0438418150117503,Scaffold-1,0.45
1004,1.323076923076923,0.5891649892987402,Scaffold-1,0.45
1012,12.298507462686567,8.01516540855263,Scaffold-1,0.45
1019,1.3174603174603174,0.8390739293314792,Scaffold-1,0.45
1020,1.5633802816901408,0.787988295166825,Scaffold-1,0.45
1028,7.176470588235294,6.412443340101948,Scaffold-1,0.45
1038,1.4078947368421053,0.6568131460102864,Scaffold-1,0.45
1043,1.0434782608695652,0.2948839123097942,Scaffold-1,0.45
1045,1.1964285714285714,1.3405513500339783,Scaffold-1,0.45
1046,1.72,2.1344028850420145,Scaffold-1,0.45
1061,2.915492957746479,3.8535567202752152,Scaffold-1,0.45
1068,1.0,0.0,Scaffold-1,0.45
1071,1.0,0.0,Scaffold-1,0.45
1074,1.4366197183098592,1.380811297402438,Scaffold-1,0.45
1075,1.2388059701492538,0.4295717472372029,Scaffold-1,0.45
1080,1.2413793103448276,1.5818082571447922,Scaffold-1,0.45
1081,1.4722222222222223,0.8446845940894527,Scaffold-1,0.45
1082,2.1232876712328768,2.3389527896490345,Scaffold-1,0.45
1104,1.5,0.7315813472236931,Scaffold-1,0.45
1106,2.0793650793650795,3.9647706165661956,Scaffold-1,0.45
1112,1.8333333333333333,1.6185543889097933,Scaffold-1,0.45
1115,2.6363636363636362,1.6993967341507643,Scaffold-1,0.45
1118,1.0,0.0,Scaffold-1,0.45
1122,1.3174603174603174,0.4692271210638118,Scaffold-1,0.45
1127,1.0416666666666667,0.2041241452319315,Scaffold-1,0.45
1131,1.3333333333333333,0.5724365605193373,Scaffold-1,0.45
1151,6.0,8.06225774829855,Scaffold-1,0.45
1158,2.58,1.6792855623746665,Scaffold-1,0.45
1168,1.3333333333333333,0.5063696835418333,Scaffold-1,0.45
1171,13.88888888888889,8.140125843346633,Scaffold-1,0.45
1185,1.2142857142857142,0.5789342235218394,Scaffold-1,0.45
1191,1.328125,0.5649747149841562,Scaffold-1,0.45
1193,7.45,6.227908325052895,Scaffold-1,0.45
1194,1.2933333333333332,0.801575026134499,Scaffold-1,0.45
1195,1.263157894736842,1.2178188316686998,Scaffold-1,0.45
1199,1.2424242424242424,0.5607084263625252,Scaffold-1,0.45
1209,1.0,0.0,Scaffold-1,0.45
1217,1.9384615384615385,3.7578123750599692,Scaffold-1,0.45
1220,1.2264150943396226,0.973524710957407,Scaffold-1,0.45
1224,1.8620689655172413,2.488891576744189,Scaffold-1,0.45
1233,1.5,0.7302967433402214,Scaffold-1,0.45
1241,1.3076923076923077,0.6304251719561151,Scaffold-1,0.45
1245,1.0,0.0,Scaffold-1,0.45
1252,1.2537313432835822,0.5862899164440114,Scaffold-1,0.45
1270,1.9615384615384615,2.104061055928018,Scaffold-1,0.45
1271,1.2923076923076924,0.5221074160037892,Scaffold-1,0.45
1274,1.4428571428571428,0.651324498606088,Scaffold-1,0.45
1276,1.0,0.0,Scaffold-1,0.45
1279,1.4133333333333333,0.8397768901471541,Scaffold-1,0.45
1281,1.2058823529411764,0.4785971776630355,Scaffold-1,0.45
1286,1.3709677419354838,0.72956018567088,Scaffold-1,0.45
1297,1.2985074626865671,0.4610569337463495,Scaffold-1,0.45
1298,1.0517241379310345,0.2234037956221125,Scaffold-1,0.45
1307,1.352112676056338,0.6782033312741156,Scaffold-1,0.45
1309,1.0,0.0,Scaffold-1,0.45
1311,1.4366197183098592,0.6704453608545204,Scaffold-1,0.45
1331,1.2857142857142858,0.5585965227138189,Scaffold-1,0.45
1333,1.1538461538461537,0.4640954808922571,Scaffold-1,0.45
1339,1.163265306122449,0.6240639248610074,Scaffold-1,0.45
1350,1.3611111111111112,0.6122126933073467,Scaffold-1,0.45
1353,1.3448275862068966,0.6695340634119862,Scaffold-1,0.45
1356,1.0,0.0,Scaffold-1,0.45
1359,1.9259259259259258,3.5012227074608795,Scaffold-1,0.45
1382,1.0,0.0,Scaffold-1,0.45
1403,1.0,0.0,Scaffold-1,0.45
1406,1.2238805970149254,0.5170105069674984,Scaffold-1,0.45
1423,1.4583333333333333,0.721060008759246,Scaffold-1,0.45
1432,1.305084745762712,1.0381388733115324,Scaffold-1,0.45
